"","logFC","logCPM","PValue","FDR"
"57727",0.190422830973146,8.06388045596694,0.0342237822098212,0.633362345681858
"52627",0.203392846990396,7.38396749838617,0.0342972649778603,0.633362345681858
"45514",0.193907280057872,9.09546852071387,0.0343204951547668,0.633362345681858
"13780",0.211031788114483,8.51614740192407,0.0343792311499442,0.633362345681858
"1144",0.193440433170325,7.23117765395516,0.0347391735128568,0.634112553319295
"32539",-0.197957431225535,9.83099442623979,0.0351075392881092,0.634112553319295
"56372",-0.175984920560733,8.0070483675485,0.0352576908755779,0.634112553319295
"24583",-0.178200618709042,8.23867250940081,0.0353439783817312,0.634112553319295
"35996",-0.197986132196629,7.57176211992536,0.0365030284931129,0.647270243152566
"45594",-0.299033882868036,10.8014209136801,0.0365489572636239,0.647270243152566
"25422",-0.469523373897818,9.7306606843505,0.036949894942968,0.650176036015687
"4787",0.203740588645958,7.11666872093593,0.0376347761386356,0.658009302551305
"3331",-0.181526775515518,7.61669213886524,0.0382885165866949,0.665202392597959
"20503",-0.174065423228081,8.01857276440959,0.0387990575179892,0.669832785452078
"2904",-0.169777336792885,7.56287092474259,0.0396602733171693,0.673110303175815
"25440",-0.192637472206561,7.86371250100771,0.0398027622766828,0.673110303175815
"35228",-0.15866739927589,7.9020997331395,0.0398921991583508,0.673110303175815
"4409",-0.195166295740501,7.57665104831052,0.040107792312245,0.673110303175815
"41085",-0.483880999465302,7.4715154535919,0.0403143369624815,0.673110303175815
"54912",-0.259562571940187,10.0352342459562,0.0411693768966699,0.673110303175815
"26004",-0.193333194309854,7.974543167241,0.0411828974212118,0.673110303175815
"56814",-0.20971820885364,7.54267740578438,0.0411936147839453,0.673110303175815
"30358",-0.330445450468117,9.5767729318106,0.0411958218337111,0.673110303175815
"6240",0.190163718488703,7.20995010539101,0.0419022042179226,0.674829228871273
"7765",0.188679438105496,7.28436064686368,0.0420513119351354,0.674829228871273
"788",0.234190741780279,8.74673931664005,0.0420663459159865,0.674829228871273
"26372",-0.185982758756118,7.94845015464383,0.0423002037542431,0.674829228871273
"44616",-0.178332457559761,7.78193241966033,0.0425302209816868,0.674829228871273
"49093",-0.177113736015472,9.3635043709829,0.0434593028653982,0.677489568742085
"51827",0.166155713599472,8.36497783898497,0.0435280996598751,0.677489568742085
"32475",-0.194021981091303,9.42003945525699,0.0435965575951765,0.677489568742085
"8873",-0.294915643700192,9.66050206918881,0.0436851197330962,0.677489568742085
"50716",0.182204433351472,8.22100852802087,0.0441552572858642,0.680933602526388
"28909",-0.156947052859802,7.87027534254726,0.0444726983927103,0.681997525631228
"22827",0.180827861840024,7.74929032649259,0.0449275781947357,0.685145567469719
"47556",-0.16295187486961,8.7700788861184,0.0459763158551177,0.691897888384155
"25248",0.166624776827092,10.242041936094,0.0465264502552054,0.691897888384155
"3919",-0.161681653333796,8.90590420277194,0.0466052035325813,0.691897888384155
"14543",-0.213903662699511,11.3218630633021,0.046721293012094,0.691897888384155
"41048",-0.20123792173104,7.43969263222355,0.0467569008153948,0.691897888384155
"43886",-0.205175469940835,10.7787995070203,0.0468826984478881,0.691897888384155
"14037",-0.174591009808071,7.63202898698085,0.0481875124588157,0.704157761731292
"27879",0.230106512548978,7.14827358460276,0.0482264696559136,0.704157761731292
"12499",-0.39095123685865,8.79301972616564,0.0488617979695448,0.709659446700531
"19531",-0.273749959632725,7.34750443869757,0.0497658540205841,0.718934576487007
"970",0.150534842328555,8.41839273968678,0.0500242273621196,0.718934576487007
"47720",-0.164096804623822,8.3521209398612,0.0503864921671884,0.720369380202771
"8844",0.14835446611773,8.00909836359336,0.0512558069954057,0.727642866054719
"19144",0.147879646676982,8.4030274780871,0.0514253974552334,0.727642866054719
"1937",-0.162724285870992,9.48178814020033,0.0524714344471333,0.735402702525859
"14199",-0.160508742393617,8.62126646632443,0.0527339906267274,0.735402702525859
"11612",-0.210231081694509,7.76954819460249,0.0527890983948182,0.735402702525859
"10244",-0.181204196220379,8.19515367955148,0.0535995713878511,0.735402702525859
"22755",-0.171700574944125,7.73512865583413,0.0536335708495763,0.735402702525859
"14793",0.173922187374396,7.55197825045073,0.0536480074529252,0.735402702525859
"2480",0.172486115491361,9.04601739984978,0.0538712918985381,0.735402702525859
"16949",0.196450350255923,7.58996517240476,0.0541170659053638,0.735402702525859
"18861",-0.298026278647066,10.6517743547761,0.054418783900628,0.735859910380413
"29790",0.212257244407479,10.1802321678271,0.0550772862203148,0.740656255218396
"27404",-0.186196064628327,10.6402756551438,0.0555655481633758,0.740656255218396
"54424",-0.210382648336684,8.16756553671373,0.0555829466575554,0.740656255218396
"37841",0.208493150915992,9.46658089529892,0.0563832401369013,0.743930446492652
"4647",0.157223995100787,9.09682184141575,0.0565306003830084,0.743930446492652
"25635",-0.155551220067742,8.22790209133725,0.0566416988404241,0.743930446492652
"6228",-0.193650121269646,10.1915283281114,0.0573348712349404,0.748670250958981
"56470",-0.148151999476749,7.77464095051255,0.0576057127362828,0.748670250958981
"53317",-0.23212261199671,7.15883806685201,0.0578359940245278,0.748670250958981
"30928",-0.26438957253788,7.07544634804975,0.0580935385990029,0.748670250958981
"35173",-0.187492289920519,7.21642489594311,0.0585958571237082,0.751615083198967
"36885",0.206850424605709,7.88085843846835,0.0598881573275927,0.761021839110933
