num,logFC,logCPM,PValue
5420,-0.054762038,10.30438734,0.528955696
5481,0.00055729,7.366136345,0.996307272
5482,-0.048051869,7.186735663,0.627553093
5493,0.028273903,7.414562971,0.747867217
5499,-0.035810603,9.25153455,0.638961408
5518,0.026925753,8.480683389,0.70944287
5525,-0.012668859,8.803552545,0.877040912
5536,-0.052651263,8.471183003,0.490346242
5546,0.052487214,7.411530075,0.57602065
5590,0.029972012,8.058938492,0.700049048
5621,0.115910619,7.463679992,0.222803899
5645,-0.046612072,7.365549841,0.675480379
5654,0.026225411,7.967206524,0.766586404
5658,-0.253744787,9.351489085,0.011800536
5707,-0.163175366,7.716828299,0.097508102
5755,-0.057176143,7.902390908,0.533084414
5763,-0.064526763,8.502427085,0.406585488
5764,-0.025273811,7.443656231,0.762400206
5766,0.022507881,7.669264016,0.804368787
5777,-0.059223587,7.271914514,0.539167451
5781,-0.058114001,7.192687266,0.54650421
5782,-0.005618536,7.421378251,0.947652643
5798,0.0247012,8.650743909,0.76176648
5808,-0.024867104,7.270011465,0.779399791
5810,-0.092813198,7.96910047,0.413763564
5849,-0.033105483,8.175259209,0.723359812
5853,0.027617668,7.664390473,0.742548644
5910,-0.02283785,7.330864353,0.793383299
5912,0.079560031,8.27719249,0.365323418
5959,0.060563265,7.157950144,0.560293524
5962,0.117119472,7.242824983,0.240185089
5964,0.080142001,7.490614396,0.360007988
5968,0.004284721,7.279882054,0.967599323
5972,0.064869212,7.670349974,0.494851509
5992,0.041136049,7.351865184,0.7196664
6001,-0.174529258,8.496863687,0.023858221
6013,0.057552559,7.232334991,0.585732924
6044,0.104425276,7.820931003,0.285760232
6076,0.162365783,9.445788354,0.11962864
6086,0.04494155,7.867433455,0.655275127
6112,0.052461906,7.135273375,0.621602732
6122,-0.016036541,7.897365434,0.847471682
6129,-0.168798686,8.729089916,0.035916885
6136,0.019948024,7.919264914,0.804480208
6142,0.050847011,8.557237671,0.506909549
6205,0.042996257,7.895713089,0.660047976
6214,0.00057038,8.343725035,0.99532772
6222,0.017073089,7.924312753,0.824623726
6228,-0.027421465,10.19152833,0.787851935
6229,-0.006656747,7.09892788,0.951005519
6232,0.067817806,7.819109257,0.483516655
6240,0.015341437,7.209950105,0.871399521
6306,-0.090704311,7.313691456,0.352496607
6307,0.106783723,7.815423184,0.311601051
6313,0.07890157,9.858702325,0.420094135
6323,0.010087737,9.512933965,0.903416063
6354,-0.080476754,8.383396797,0.310901403
6396,-0.127504117,7.454222329,0.115368449
6399,-0.072037269,9.375419324,0.375459106
6468,0.059843095,7.656906545,0.515070954
6490,-0.203793886,7.3068479,0.135790761
6496,-0.062795733,7.709104621,0.433904966
6501,-0.015429871,7.201511826,0.888531175
6541,-0.00489198,8.143629658,0.957489352
6558,-0.095475299,9.457912122,0.317517915
6563,0.019960355,7.192004881,0.837792566
6586,0.052272676,8.245456342,0.547401501
6588,0.12135897,9.440892574,0.228610459
6595,-0.151688833,8.360602923,0.156978942
6625,-0.056274995,7.689247498,0.665932648
6723,-0.352259545,7.570042507,0.10149835
6735,0.010612255,8.079813065,0.891359165
6753,0.091444213,9.074716596,0.231526757
6772,0.014703416,7.426024364,0.871249072
6773,0.041564695,7.920182185,0.627625265
6775,0.056163873,8.412536438,0.490853575
6783,0.040826741,7.415496449,0.696866046
6790,0.071514391,7.827196512,0.385381113
7038,0.028118225,8.679504717,0.712527827
7041,-0.036083978,7.718142549,0.65522583
7042,0.005409861,10.02423865,0.944472833
7045,0.039486189,7.522670379,0.663110265
7049,0.014642771,7.424473569,0.863297787
7087,-0.270770518,7.002877442,0.189913256
7088,-0.081399916,7.19739649,0.353185945
7121,-0.08437957,8.523965588,0.246677427
7128,-0.015986919,7.544080572,0.859151324
7148,0.032781824,10.13842009,0.802829858
7163,-0.018927906,7.503805894,0.823355612
7279,0.119492366,7.192617982,0.255446123
7285,0.117877212,8.871715316,0.205988707
7334,0.005185303,7.836045852,0.952181913
7356,0.086638345,7.750766841,0.363979731
7373,-0.019724456,7.797207266,0.818204654
7381,0.073365971,7.885058401,0.343438283
7430,0.017940025,7.951938112,0.819182122
7454,0.019745926,8.028583214,0.805002483
7457,0.036631794,7.271902835,0.675807505
7511,0.016630108,7.26387047,0.858625356
7520,0.011169093,7.449099359,0.901902498
7555,0.047542989,7.387959107,0.629702513
7567,0.01240852,7.33117694,0.901720011
7581,0.057467654,7.991729398,0.477731022
7615,0.000281214,7.94869153,0.999229162
7666,-0.037379281,8.446775883,0.617472517
7667,-0.070434357,7.16980076,0.464005733
7747,-0.017291724,7.194946248,0.853137114
7760,0.082495424,7.624450812,0.305277987
7765,0.068147331,7.284360647,0.463798152
7768,0.05713151,8.074022948,0.510528741
7772,0.085908951,8.508074539,0.239586654
7774,0.042417219,7.955091169,0.600218524
7903,-0.018079796,7.354752234,0.861344581
7923,0.100972459,8.782562425,0.283456724
7934,-0.009400051,8.989126143,0.913113699
8000,0.009373439,7.308369107,0.91600971
8024,0.118750435,7.421726528,0.225574314
8132,0.012511621,8.236193853,0.872025218
8140,-0.026726504,8.45821412,0.716048525
8160,-0.005515394,7.733389528,0.950881036
8176,-0.105870952,7.774653352,0.2393894
8187,-0.008527636,7.295518887,0.952287888
8199,0.091752508,8.499981291,0.282442212
8208,0.011614658,7.339051838,0.896917023
8213,0.039865663,8.319065274,0.642900005
8231,0.015980874,7.326128299,0.875676534
8243,-0.13448835,7.935989712,0.184392563
8251,0.007318104,7.176921049,0.948459168
8253,-0.021026175,7.33447162,0.809041246
8257,0.019908346,7.478644605,0.827813361
8291,-0.034122682,10.22726375,0.675538517
8302,-0.073537288,7.653046074,0.483916559
8366,0.008292821,7.424669902,0.918845567
8373,0.049267768,8.225014209,0.616583848
8378,0.090520671,8.657050623,0.416215329
8404,-0.038522464,7.694357691,0.659700475
8435,0.170264801,7.403876065,0.121070078
8438,-0.053359686,7.297844816,0.606533424
8463,-0.091474319,7.630170162,0.412004115
8502,0.024634647,8.044988603,0.797352077
8516,0.052359569,7.717290407,0.549008305
8527,0.069958295,9.764097566,0.432527502
8531,-0.017276766,10.86212475,0.828988009
8571,-0.02437609,8.566369703,0.769519161
8577,0.120172805,6.96037123,0.319540979
8638,-0.12429446,7.644700079,0.208548474
8641,-0.06439813,8.34729894,0.390419373
8679,0.101958447,8.389682354,0.200879885
8711,0.065984108,8.380301584,0.422881598
8714,-0.011619236,9.393045349,0.908896549
8722,0.091657923,7.630181619,0.327267244
8781,-0.036751821,7.251422826,0.700594834
8809,0.006252128,7.960135335,0.939990478
8844,0.1553556,8.009098364,0.041110844
8845,-0.002781743,7.615688953,0.974222225
8861,0.036658494,9.798789291,0.662087641
8873,-0.154470834,9.660502069,0.290377798
8906,-0.116794571,7.808565538,0.134031952
8909,-0.217347819,7.704344481,0.1006546
8924,0.009550865,7.416901508,0.913055521
8987,-0.088264405,8.103064715,0.372925448
9027,-0.062967628,7.623723546,0.478188761
9033,0.09966149,7.462326635,0.286470775
9045,0.023885518,7.333511727,0.769434044
9053,0.047106321,7.218029529,0.631931598
9076,0.032772812,7.285807949,0.728171804
9101,0.025134837,8.570398631,0.766514818
9133,-0.093206891,7.780080848,0.253210745
9144,-0.016153546,10.77267564,0.849202177
9157,-0.084922508,10.75998247,0.364756622
9189,0.003396616,7.742769058,0.973006688
9206,0.034421343,7.31635294,0.696247281
9282,0.026711404,7.613945046,0.746589209
9332,-0.03287571,7.84752138,0.708240242
9358,-0.141386449,8.389000322,0.112370059
9372,0.019416583,9.899388295,0.819336668
9375,-0.000905475,9.724599939,0.99204397
9380,-0.174735037,8.329186514,0.083362445
9386,-0.060184603,7.274444553,0.586727475
9453,0.123918048,7.287327881,0.330005111
9458,0.037123559,7.166446675,0.758376268
9461,0.035891368,7.455451794,0.687014353
9504,0.045678064,9.216521337,0.579877474
9535,0.063710997,8.474702768,0.407837056
9539,-0.088300658,7.62758782,0.391385556
9541,0.103239296,8.608621884,0.178592461
9550,-0.139447592,7.507814885,0.202067333
9593,0.041914212,7.946842992,0.588597098
9600,-0.02300076,10.62210034,0.83150513
9604,-0.050435254,7.130649251,0.645417936
9606,0.038409879,9.544927206,0.644169824
9621,0.061901252,7.199714559,0.489429501
9639,0.039299105,8.14756336,0.636581331
9641,-0.005399511,7.899957047,0.955972007
9642,0.050916126,7.41800302,0.543844595
9647,0.015914506,7.190295071,0.86539445
9743,-0.076837325,7.418837951,0.392908268
9746,-0.015932641,11.38659863,0.860695156
9747,0.032394726,7.351941692,0.78309259
9765,0.058329599,9.47404216,0.482514403
9785,-0.072284182,7.177261771,0.516311971
9832,0.050021938,8.809237536,0.537195222
9851,-0.124733903,7.448945653,0.16981586
9869,0.127213451,8.771702919,0.119273799
9874,0.016163188,8.173637425,0.822875307
9877,0.071341566,8.08622685,0.432244963
9884,0.025735641,8.973432709,0.76894567
9922,0.138023947,8.017809108,0.106939492
9941,0.034669826,7.487120896,0.677717253
9949,-0.012782149,7.96080681,0.86868629
9961,-0.007004842,7.554769923,0.937387687
9974,-0.027444314,11.73030783,0.743088829
9988,-0.061342665,10.57229597,0.578763306
9993,0.051047138,7.658507892,0.553136953
10002,-0.019573239,9.371880512,0.809207925
10012,0.052633808,7.296853569,0.553473798
10024,-0.066591645,7.24354277,0.455870825
10026,0.047024159,9.201477551,0.567306102
10035,-0.198218186,7.774427134,0.044420683
10069,0.071241979,7.694244091,0.468364189
10107,0.016263211,7.224326029,0.863494565
10146,-0.110417915,7.816153005,0.276354376
10148,0.017991811,7.853909192,0.840438798
10155,-0.148745993,7.188320486,0.124805456
10156,-0.004226099,8.209444612,0.95884184
10164,0.067107877,9.408151931,0.393006751
10168,-0.024173408,8.788366311,0.754787275
10170,-0.002311315,8.99259614,0.977638282
10176,-0.081864839,8.181609439,0.391805959
10197,-0.033532315,7.712570227,0.709260855
10203,0.007067846,8.626615676,0.92876368
10206,0.028188856,7.25509396,0.783153219
10211,-0.028782831,7.778680165,0.800015259
10212,0.055061806,8.213967613,0.533505774
10216,-0.021541704,8.344016271,0.781990876
10221,-0.126309079,8.383424507,0.279931449
10224,-0.039673457,7.483022747,0.672277261
10226,0.020012332,9.551503692,0.814812381
10228,-0.052782031,7.727881569,0.530162347
10230,0.010300783,8.789974246,0.912729565
10231,-0.013305747,7.76173394,0.881786223
10232,-0.090467277,7.735490128,0.265326664
10244,-0.175662546,8.19515368,0.061290608
10245,0.066387142,10.01636728,0.449682274
10252,-0.026416479,8.073640895,0.732786081
10256,-0.010076435,7.863644041,0.915431174
10278,-0.089517232,7.505081853,0.456744885
10279,0.067524753,8.667838191,0.359548577
10319,-0.05069192,7.337412231,0.654837028
10345,-0.071282143,11.20866947,0.466264532
10356,0.029935769,8.396038832,0.674677199
10363,-0.14955401,8.258071001,0.063540682
10367,0.017271462,8.552557842,0.819547999
10369,-0.145252231,8.538755206,0.045032062
10371,0.053744114,8.119235378,0.512658027
10374,-0.091224648,9.175385815,0.27381045
10400,0.012614244,9.496318872,0.89226748
10402,0.039651282,7.472907836,0.661620274
10438,0.06483221,8.270082583,0.433695979
10446,0.032610918,7.953560411,0.735494295
10457,-0.199291544,7.986182981,0.015909049
10460,0.121262661,7.319022686,0.249624572
10464,0.014338705,7.283177728,0.877285757
10467,-0.065372338,8.589261457,0.407330155
10475,-0.074950268,7.587427155,0.382058439
10526,0.004822796,7.487043639,0.959885302
10563,-0.081537414,7.336646321,0.351872586
10577,-0.01389009,7.329836032,0.890743886
10580,-0.077063686,7.405747817,0.42342992
10630,-0.016437975,7.919945765,0.875349243
10697,-0.040655839,8.163769943,0.622820533
10741,-0.07568634,7.262324855,0.497788342
10750,0.005929893,8.430784708,0.94655877
10825,0.014199719,7.46126497,0.891244916
10826,-0.095245791,7.246310268,0.328080796
10860,0.080125362,8.313565031,0.3339714
10866,0.007965499,7.967839162,0.91771357
10880,0.037002361,8.484209808,0.637439244
10889,-0.115711319,9.789727198,0.2678393
10891,0.105451657,7.156947805,0.306631926
10909,0.019190282,7.574689005,0.851337557
10935,-0.033096312,8.140287182,0.694484385
10938,0.07789738,7.578253185,0.415510226
10946,-0.020238056,7.518477117,0.839295613
10948,0.025933182,7.72909772,0.786678715
10990,-0.052454041,7.191026462,0.604494974
11016,0.068168831,7.614428919,0.447788486
11033,-0.053864398,9.027494143,0.519917901
11036,0.108576001,8.109836669,0.246983369
11118,-0.02913717,8.259123588,0.748859388
11121,0.126737679,8.075248306,0.090493244
11138,-0.011928226,7.249846079,0.905008361
11146,0.074373705,8.275845217,0.389299134
11188,0.057152354,8.784877994,0.48232992
11267,-0.082470684,7.958643115,0.313854992
11277,0.043556717,9.25794267,0.594814482
11284,-0.015185145,8.562562451,0.840903555
11285,-0.177154963,7.578266499,0.071661073
